source_path,source_line,kind,level,java_source,csharp_targets,status,csharp_evidence,notes
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphRenderer.java,156,call,trace,"LOG.trace(""moveTo: "" + String.format(Locale.US, ""%d,%d"", point.x, point.y));",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphRenderer.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphRenderer.cs:134: LOG.LogTrace(""moveTo: {X},{Y}"", point.X, point.Y);",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphRenderer.java,163,guard,trace,LOG.isTraceEnabled(),src/PdfBox.Net.FontBox/FontBox/TTF/GlyphRenderer.cs,migrated,src/PdfBox.Net.FontBox/FontBox/TTF/GlyphRenderer.cs:141: LOG.IsEnabled(LogLevel.Trace),
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphRenderer.java,165,call,trace,"LOG.trace(""lineTo: "" + String.format(Locale.US, ""%d,%d"", point.x, point.y));",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphRenderer.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphRenderer.cs:143: LOG.LogTrace(""lineTo: {X},{Y}"", point.X, point.Y);",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphRenderer.java,172,guard,trace,LOG.isTraceEnabled(),src/PdfBox.Net.FontBox/FontBox/TTF/GlyphRenderer.cs,migrated,src/PdfBox.Net.FontBox/FontBox/TTF/GlyphRenderer.cs:150: LOG.IsEnabled(LogLevel.Trace),
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphRenderer.java,174,call,trace,"LOG.trace(""quadTo: "" + String.format(Locale.US, ""%d,%d %d,%d"", ctrlPoint.x, ctrlPoint.y, point.x, point.y));",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphRenderer.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphRenderer.cs:152: LOG.LogTrace(""quadTo: {ControlX},{ControlY} {X},{Y}"", ctrlPoint.X, ctrlPoint.Y, point.X, point.Y);",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,65,logger-field,,private static final Log LOG = LogFactory.getLog(GlyphSubstitutionTable.class);,src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:41: ILogger<GlyphSubstitutionTable> LOG => PdfBoxLogging.CreateLogger<GlyphSubstitutionTable>();,
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,120,call,warn,"LOG.warn(""lookupListOffset is 0, LookupListTable is considered empty"");",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:78: LOG.LogWarning(""LookupListOffset is 0, LookupListTable is considered empty"");",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,147,call,error,"LOG.error(""scriptOffsets["" + i + ""]: "" + scriptOffsets[i] + "" implausible: data.getCurrentPosition() - offset = "" + (data.getCurrentPosition() - offset));",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:124: LOG.LogError( ""ScriptOffsets[{Index}]: {ScriptOffset} implausible: data.GetCurrentPosition() - offset = {MinimumOffset}"", i, scriptOffsets[i], data.GetCurrentPosition() - offset);",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,180,call,error,"LOG.error(""langSysOffsets["" + i + ""]: "" + langSysOffsets[i] + "" implausible: data.getCurrentPosition() - offset = "" + (data.getCurrentPosition() - offset));",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:158: LOG.LogError( ""LangSysOffsets[{Index}]: {LangSysOffset} implausible: data.GetCurrentPosition() - offset = {MinimumOffset}"", i, langSysOffsets[i], data.GetCurrentPosition() - offset);",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,189,call,error,"LOG.error(""LangSysRecords not alphabetically sorted by LangSys tag: "" + langSysTags[i] + "" < "" + langSysTags[i - 1]);",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:165: LOG.LogError(""LangSysRecords not alphabetically sorted by LangSys tag: {CurrentTag} < {PreviousTag}"", langSysTags[i], langSysTags[i - 1]);",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,244,call,debug,"LOG.debug(""FeatureRecord array not alphabetically sorted by FeatureTag: "" + featureTags[i] + "" < "" + featureTags[i - 1]);",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:216: LOG.LogDebug(""FeatureRecord array not alphabetically sorted by FeatureTag: {CurrentTag} < {PreviousTag}"", featureTags[i], featureTags[i - 1]);",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,249,call,warn,"LOG.warn(""FeatureRecord array not alphabetically sorted by FeatureTag: "" + featureTags[i] + "" < "" + featureTags[i - 1]);",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:211: LOG.LogWarning(""FeatureRecord array not alphabetically sorted by FeatureTag: {CurrentTag} < {PreviousTag}"", featureTags[i], featureTags[i - 1]);",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,287,call,error,"LOG.error(""lookups["" + i + ""] is 0 at offset "" + (data.getCurrentPosition() - 2));",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:255: LOG.LogError(""Lookups[{Index}] is 0 at offset {Offset}"", i, data.GetCurrentPosition() - 2);",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,291,call,error,"LOG.error((offset + lookups[i]) + "" > "" + data.getOriginalDataSize());",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:259: LOG.LogError(""Lookup address {LookupAddress} is past the original data size {OriginalDataSize}"", offset + lookups[i], data.GetOriginalDataSize());",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,335,call,debug,"LOG.debug(""Type "" + lookupType + "" GSUB lookup table is not supported and will be ignored"");",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:283: LOG.LogDebug(""Type {LookupType} GSUB lookup table is not supported and will be ignored"", lookupType);",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,359,call,error,"LOG.error(""subTableOffsets["" + i + ""] is 0 at offset "" + (data.getCurrentPosition() - 2));",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:309: LOG.LogError(""SubTableOffsets[{Index}] is 0 at offset {Offset}"", i, data.GetCurrentPosition() - 2);",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,364,call,error,"LOG.error((offset + subTableOffsets[i]) + "" > "" + data.getOriginalDataSize());",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:315: LOG.LogError(""Subtable address {SubtableAddress} is past the original data size {OriginalDataSize}"", offset + subTableOffsets[i], data.GetOriginalDataSize());",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,399,call,error,"LOG.error(""The expected SubstFormat for ExtensionSubstFormat1 subtable is "" + substFormat + "" but should be 1 at offset "" + (offset + subTableOffsets[i]));",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:345: LOG.LogError( ""The expected SubstFormat for ExtensionSubstFormat1 subtable is {SubstitutionFormat} but should be 1 at offset {Offset}"", substFormat, offset + subTableOffsets[i]);",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,408,call,error,"LOG.error(""extensionLookupType changed from "" + lookupType + "" to "" + extensionLookupType + "" at offset "" + (offset + subTableOffsets[i] + 2));",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:353: LOG.LogError(""ExtensionLookupType changed from {LookupType} to {ExtensionLookupType} at offset {Offset}"", lookupType, extensionLookupType, offset + subTableOffsets[i] + 2);",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,420,call,debug,"LOG.debug(""Type "" + lookupType + "" GSUB lookup table is not supported and will be ignored"");",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:368: LOG.LogDebug(""Type {LookupType} GSUB lookup table is not supported and will be ignored"", lookupType);",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,456,call,warn,"LOG.warn(""Unknown substFormat: "" + substFormat);",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:401: LOG.LogWarning(""Unknown substitution format: {SubstitutionFormat}"", substFormat);",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,819,call,warn,"LOG.warn(""Skipping GSUB feature '"" + featureRecord.getFeatureTag() + ""' with invalid lookupListIndex "" + lookupListIndex + "" (len: "" + lookups.length + "")"");",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:696: LOG.LogWarning(""Skipping GSUB feature '{FeatureTag}' with invalid lookupListIndex {LookupListIndex} (len: {LookupCount})"", featureRecord.GetFeatureTag(), lookupListIndex, lookups.Length);",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,827,call,warn,"LOG.warn(""Skipping GSUB feature '"" + featureRecord.getFeatureTag() + ""' because it requires unsupported lookup table type "" + lookupTable.getLookupType());",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:703: LOG.LogWarning( ""Skipping GSUB feature '{FeatureTag}' because it requires unsupported lookup table type {LookupType}"", featureRecord.GetFeatureTag(), lookupTable.GetLookupType());",
fontbox/src/main/java/org/apache/fontbox/ttf/GlyphSubstitutionTable.java,906,call,warn,"LOG.warn(""Trying to un-substitute a never-before-seen gid: "" + sgid);",src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/GlyphSubstitutionTable.cs:757: LOG.LogWarning(""Trying to un-substitute a never-before-seen gid: {SubstitutedGlyphId}"", sgid);",
fontbox/src/main/java/org/apache/fontbox/ttf/KerningSubtable.java,33,logger-field,,private static final Log LOG = LogFactory.getLog(KerningSubtable.class);,src/PdfBox.Net.FontBox/FontBox/TTF/KerningSubtable.cs,migrated,src/PdfBox.Net.FontBox/FontBox/TTF/KerningSubtable.cs:38: ILogger<KerningSubtable> LOG => PdfBoxLogging.CreateLogger<KerningSubtable>();,
fontbox/src/main/java/org/apache/fontbox/ttf/KerningSubtable.java,158,call,warn,"LOG.warn(""No kerning subtable data available due to an unsupported kerning subtable version"");",src/PdfBox.Net.FontBox/FontBox/TTF/KerningSubtable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/KerningSubtable.cs:87: LOG.LogWarning(""No kerning subtable data available due to an unsupported kerning subtable version"");",
fontbox/src/main/java/org/apache/fontbox/ttf/KerningSubtable.java,174,call,warn,"LOG.warn(""No kerning subtable data available due to an unsupported kerning subtable version"");",src/PdfBox.Net.FontBox/FontBox/TTF/KerningSubtable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/KerningSubtable.cs:117: LOG.LogWarning(""No kerning subtable data available due to an unsupported kerning subtable version"");",
fontbox/src/main/java/org/apache/fontbox/ttf/KerningSubtable.java,185,call,info,"LOG.info(""Unsupported kerning sub-table version: "" + version);",src/PdfBox.Net.FontBox/FontBox/TTF/KerningSubtable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/KerningSubtable.cs:129: LOG.LogInformation(""Unsupported kerning sub-table version: {Version}"", version);",
fontbox/src/main/java/org/apache/fontbox/ttf/KerningSubtable.java,191,call,warn,"LOG.warn(""Kerning sub-table too short, got "" + length + "" bytes, expect 6 or more."");",src/PdfBox.Net.FontBox/FontBox/TTF/KerningSubtable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/KerningSubtable.cs:136: LOG.LogWarning(""Kerning sub-table too short, got {Length} bytes, expect 6 or more"", length);",
fontbox/src/main/java/org/apache/fontbox/ttf/KerningSubtable.java,218,call,debug,"LOG.debug(""Skipped kerning subtable due to an unsupported kerning subtable version: "" + format);",src/PdfBox.Net.FontBox/FontBox/TTF/KerningSubtable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/KerningSubtable.cs:164: LOG.LogDebug(""Skipped kerning subtable due to an unsupported kerning subtable version: {Format}"", format);",
fontbox/src/main/java/org/apache/fontbox/ttf/KerningSubtable.java,230,call,info,"LOG.info(""Kerning subtable format 2 not yet supported."");",src/PdfBox.Net.FontBox/FontBox/TTF/KerningSubtable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/KerningSubtable.cs:178: LOG.LogInformation(""Kerning subtable format 2 not yet supported"");",
fontbox/src/main/java/org/apache/fontbox/ttf/KerningSubtable.java,235,call,info,"LOG.info(""Kerning subtable format 1 not yet supported."");",src/PdfBox.Net.FontBox/FontBox/TTF/KerningSubtable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/KerningSubtable.cs:183: LOG.LogInformation(""Kerning subtable format 1 not yet supported"");",
fontbox/src/main/java/org/apache/fontbox/ttf/KerningTable.java,32,logger-field,,private static final Log LOG = LogFactory.getLog(KerningTable.class);,src/PdfBox.Net.FontBox/FontBox/TTF/KerningTable.cs,migrated,src/PdfBox.Net.FontBox/FontBox/TTF/KerningTable.cs:35: ILogger<KerningTable> LOG => PdfBoxLogging.CreateLogger<KerningTable>();,
fontbox/src/main/java/org/apache/fontbox/ttf/KerningTable.java,72,call,debug,"LOG.debug(""Skipped kerning table due to an unsupported kerning table version: "" + version);",src/PdfBox.Net.FontBox/FontBox/TTF/KerningTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/KerningTable.cs:58: LOG.LogDebug(""Skipped kerning table due to an unsupported kerning table version: {Version}"", version);",
fontbox/src/main/java/org/apache/fontbox/ttf/OS2WindowsMetricsTable.java,37,logger-field,,private static final Log LOG = LogFactory.getLog(OS2WindowsMetricsTable.class);,src/PdfBox.Net.FontBox/FontBox/TTF/OS2WindowsMetricsTable.cs,migrated,src/PdfBox.Net.FontBox/FontBox/TTF/OS2WindowsMetricsTable.cs:37: ILogger<OS2WindowsMetricsTable> LOG => PdfBoxLogging.CreateLogger<OS2WindowsMetricsTable>();,
fontbox/src/main/java/org/apache/fontbox/ttf/OS2WindowsMetricsTable.java,844,call,debug,"LOG.debug(""EOF, probably some legacy TrueType font"");",src/PdfBox.Net.FontBox/FontBox/TTF/OS2WindowsMetricsTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/OS2WindowsMetricsTable.cs:226: LOG.LogDebug(""EOF, probably some legacy TrueType font"");",
fontbox/src/main/java/org/apache/fontbox/ttf/OS2WindowsMetricsTable.java,858,call,warn,"LOG.warn(""Could not read all expected parts of version >= 1, setting version to 0"", ex);",src/PdfBox.Net.FontBox/FontBox/TTF/OS2WindowsMetricsTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/OS2WindowsMetricsTable.cs:241: LOG.LogWarning(exception, ""Could not read all expected parts of version >= 1, setting version to 0"");",
fontbox/src/main/java/org/apache/fontbox/ttf/OS2WindowsMetricsTable.java,876,call,warn,"LOG.warn(""Could not read all expected parts of version >= 2, setting version to 1"", ex);",src/PdfBox.Net.FontBox/FontBox/TTF/OS2WindowsMetricsTable.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/OS2WindowsMetricsTable.cs:261: LOG.LogWarning(exception, ""Could not read all expected parts of version >= 2, setting version to 1"");",
fontbox/src/main/java/org/apache/fontbox/ttf/OpenTypeScript.java,46,logger-field,,private static final Log LOG = LogFactory.getLog(OpenTypeScript.class);,src/PdfBox.Net.FontBox/FontBox/TTF/OpenTypeScript.cs,migrated,src/PdfBox.Net.FontBox/FontBox/TTF/OpenTypeScript.cs:39: ILogger<OpenTypeScript> LOG => PdfBoxLogging.CreateLogger<OpenTypeScript>();,
fontbox/src/main/java/org/apache/fontbox/ttf/OpenTypeScript.java,230,call,warn,"LOG.warn(""Could not parse Scripts.txt, mirroring char map will be empty: "" + e.getMessage(), e);",src/PdfBox.Net.FontBox/FontBox/TTF/OpenTypeScript.cs,migrated,"src/PdfBox.Net.FontBox/FontBox/TTF/OpenTypeScript.cs:211: LOG.LogWarning(exception, ""Could not parse Scripts.txt, mirroring char map will be empty: {Message}"", exception.Message);",
fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java,30,logger-field,,private static final Log LOG = LogFactory.getLog(PostScriptTable.class);,src/PdfBox.Net.FontBox/FontBox/TTF/PostScriptTable.cs,migrated,src/PdfBox.Net.FontBox/FontBox/TTF/PostScriptTable.cs:38: ILogger<PostScriptTable> LOG => PdfBoxLogging.CreateLogger<PostScriptTable>();,
